Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","351","China","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2016","2016","1000 US$","9631900","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2017","2017","1000 US$","11509948","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2018","2018","1000 US$","12025552","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2019","2019","1000 US$","11842462","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1961","1961","1000 US$","4677034","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1962","1962","1000 US$","4902978","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1963","1963","1000 US$","5204236","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1964","1964","1000 US$","5927256","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1965","1965","1000 US$","4624314","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1966","1966","1000 US$","6228514","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1967","1967","1000 US$","6228514","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1968","1968","1000 US$","6055291","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1969","1969","1000 US$","5746501","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1970","1970","1000 US$","6559899","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1971","1971","1000 US$","6484584","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1972","1972","1000 US$","4857789","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1973","1973","1000 US$","6303829","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1974","1974","1000 US$","5625998","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1975","1975","1000 US$","5452774","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1976","1976","1000 US$","5000887","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1977","1977","1000 US$","5467837","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1978","1978","1000 US$","5701312","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1979","1979","1000 US$","5618466","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1980","1980","1000 US$","5979976","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1981","1981","1000 US$","7023083","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1982","1982","1000 US$","6800905","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1983","1983","1000 US$","7350701","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1984","1984","1000 US$","7301747","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1985","1985","1000 US$","7908029","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1986","1986","1000 US$","8747033","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1987","1987","1000 US$","9176326","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1988","1988","1000 US$","8770381","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1989","1989","1000 US$","7703174","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1990","1990","1000 US$","8284602","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1991","1991","1000 US$","7315304","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1992","1992","1000 US$","7760413","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1993","1993","1000 US$","11528400","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1994","1994","1000 US$","12049577","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1995","1995","1000 US$","10168972","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1996","1996","1000 US$","9959598","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1997","1997","1000 US$","11094965","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1998","1998","1000 US$","11411512","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1999","1999","1000 US$","10728786","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2000","2000","1000 US$","11605221","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2001","2001","1000 US$","11602660","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2002","2002","1000 US$","12430970","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2003","2003","1000 US$","11593321","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2004","2004","1000 US$","13105864","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2005","2005","1000 US$","12312274","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2006","2006","1000 US$","11358792","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2007","2007","1000 US$","9583778","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2008","2008","1000 US$","11705088","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2009","2009","1000 US$","11283251","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2010","2010","1000 US$","11359922","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2011","2011","1000 US$","10909541","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2012","2012","1000 US$","9799103","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2013","2013","1000 US$","9000844","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2014","2014","1000 US$","9153732","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2015","2015","1000 US$","8875821","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2016","2016","1000 US$","9631900","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2017","2017","1000 US$","11509948","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2018","2018","1000 US$","12025552","Fc","Calculated data"
"QV","Value of Agricultural Production","41","China, mainland","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2019","2019","1000 US$","11842462","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1961","1961","1000 US$","9889","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1962","1962","1000 US$","10877","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1963","1963","1000 US$","14833","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1964","1964","1000 US$","19777","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1965","1965","1000 US$","24721","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1966","1966","1000 US$","25710","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1967","1967","1000 US$","39554","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1968","1968","1000 US$","49937","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1969","1969","1000 US$","53645","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1970","1970","1000 US$","65215","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1971","1971","1000 US$","49789","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1972","1972","1000 US$","51717","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1973","1973","1000 US$","48058","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1974","1974","1000 US$","56365","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1975","1975","1000 US$","83508","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1976","1976","1000 US$","37131","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1977","1977","1000 US$","50876","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1978","1978","1000 US$","64671","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1979","1979","1000 US$","71988","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1980","1980","1000 US$","76389","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1981","1981","1000 US$","44004","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1982","1982","1000 US$","48849","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1983","1983","1000 US$","60518","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1984","1984","1000 US$","46557","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1985","1985","1000 US$","51510","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1986","1986","1000 US$","82556","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1987","1987","1000 US$","63390","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1988","1988","1000 US$","57057","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1989","1989","1000 US$","87711","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1990","1990","1000 US$","114776","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1991","1991","1000 US$","95720","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1992","1992","1000 US$","47466","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1993","1993","1000 US$","55975","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1994","1994","1000 US$","54085","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1995","1995","1000 US$","46967","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1996","1996","1000 US$","28728","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1997","1997","1000 US$","44645","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1998","1998","1000 US$","35583","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1999","1999","1000 US$","19495","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2000","2000","1000 US$","19162","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2001","2001","1000 US$","30960","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2002","2002","1000 US$","40256","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2003","2003","1000 US$","45477","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2004","2004","1000 US$","38373","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2005","2005","1000 US$","30457","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2006","2006","1000 US$","26996","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2007","2007","1000 US$","26155","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2008","2008","1000 US$","27787","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2009","2009","1000 US$","29369","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2010","2010","1000 US$","26801","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2011","2011","1000 US$","37297","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2012","2012","1000 US$","42834","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2013","2013","1000 US$","42492","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2014","2014","1000 US$","44561","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2015","2015","1000 US$","43345","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2016","2016","1000 US$","39825","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2017","2017","1000 US$","39606","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2018","2018","1000 US$","45601","Fc","Calculated data"
"QV","Value of Agricultural Production","44","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2019","2019","1000 US$","56392","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1976","1976","1000 US$","31","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1977","1977","1000 US$","51","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1978","1978","1000 US$","85","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1979","1979","1000 US$","128","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1980","1980","1000 US$","515","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1981","1981","1000 US$","324","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1982","1982","1000 US$","135","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1983","1983","1000 US$","357","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1984","1984","1000 US$","374","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1985","1985","1000 US$","51","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1986","1986","1000 US$","51","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1987","1987","1000 US$","102","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1988","1988","1000 US$","170","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1989","1989","1000 US$","255","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1990","1990","1000 US$","690","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1991","1991","1000 US$","629","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1992","1992","1000 US$","1035","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1993","1993","1000 US$","1031","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1994","1994","1000 US$","597","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1995","1995","1000 US$","459","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1996","1996","1000 US$","510","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1997","1997","1000 US$","510","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1998","1998","1000 US$","523","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1999","1999","1000 US$","533","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2000","2000","1000 US$","529","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2001","2001","1000 US$","357","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2002","2002","1000 US$","343","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2003","2003","1000 US$","105","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2004","2004","1000 US$","148","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2005","2005","1000 US$","51","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2006","2006","1000 US$","111","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2007","2007","1000 US$","120","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2008","2008","1000 US$","119","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2009","2009","1000 US$","117","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2010","2010","1000 US$","108","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2011","2011","1000 US$","96","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2012","2012","1000 US$","88","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2013","2013","1000 US$","81","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2014","2014","1000 US$","69","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2015","2015","1000 US$","85","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2016","2016","1000 US$","119","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2017","2017","1000 US$","97","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2018","2018","1000 US$","62","Fc","Calculated data"
