Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1962","1962","tonnes","56721","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1963","1963","tonnes","56258","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1964","1964","tonnes","60207","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1965","1965","tonnes","57875","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1966","1966","tonnes","94848","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1967","1967","tonnes","131023","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1968","1968","tonnes","275162","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1969","1969","tonnes","286840","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1970","1970","tonnes","214733","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1971","1971","tonnes","256018","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1972","1972","tonnes","376950","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1973","1973","tonnes","585624","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1974","1974","tonnes","491234","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1975","1975","tonnes","599974","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1976","1976","tonnes","304137","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1977","1977","tonnes","518115","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1978","1978","tonnes","335860","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1979","1979","tonnes","709042","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1980","1980","tonnes","324205","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1981","1981","tonnes","709597","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1982","1982","tonnes","654347","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1983","1983","tonnes","697362","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1984","1984","tonnes","696447","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1985","1985","tonnes","943493","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1986","1986","tonnes","725431","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1987","1987","tonnes","867636","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1988","1988","tonnes","272502","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1989","1989","tonnes","1041330","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1990","1990","tonnes","631785","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1991","1991","tonnes","781806","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1992","1992","tonnes","648089","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1993","1993","tonnes","557046","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1994","1994","tonnes","584231","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1995","1995","tonnes","259261","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1996","1996","tonnes","131782","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1997","1997","tonnes","271931","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1998","1998","tonnes","214064","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","1999","1999","tonnes","189176","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","2000","2000","tonnes","144767","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","2001","2001","tonnes","162619","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","2002","2002","tonnes","131635","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","2003","2003","tonnes","173917","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","2004","2004","tonnes","181203","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","2005","2005","tonnes","233371","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","2006","2006","tonnes","124167","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","2007","2007","tonnes","131194","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","2008","2008","tonnes","196540","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","2009","2009","tonnes","165965","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","2010","2010","tonnes","222729","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","2011","2011","tonnes","253847","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","2012","2012","tonnes","299069","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","2013","2013","tonnes","294929","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","2014","2014","tonnes","439330","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","2015","2015","tonnes","397359","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","2016","2016","tonnes","567939","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","2017","2017","tonnes","497036","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","2018","2018","tonnes","386866","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","2019","2019","tonnes","296130","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5510","Production","236","Soybeans","2020","2020","tonnes","317317","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1961","1961","tonnes","297380","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1962","1962","tonnes","384136","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1963","1963","tonnes","383030","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1964","1964","tonnes","381025","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1965","1965","tonnes","614471","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1966","1966","tonnes","689749","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1967","1967","tonnes","838094","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1968","1968","tonnes","808950","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1969","1969","tonnes","1234775","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1970","1970","tonnes","1713061","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1971","1971","tonnes","2319505","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1972","1972","tonnes","3509227","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1973","1973","tonnes","5514338","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1974","1974","tonnes","8688808","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1975","1975","tonnes","10810260","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1976","1976","tonnes","12339068","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1977","1977","tonnes","14442069","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1978","1978","tonnes","12590769","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1979","1979","tonnes","14754677","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1980","1980","tonnes","19490030","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1981","1981","tonnes","19784311","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1982","1982","tonnes","18002303","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1983","1983","tonnes","19634734","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1984","1984","tonnes","23748474","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1985","1985","tonnes","26225004","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1986","1986","tonnes","21676714","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1987","1987","tonnes","25458689","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1988","1988","tonnes","29805881","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1989","1989","tonnes","32806840","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1990","1990","tonnes","33067375","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1991","1991","tonnes","27529049","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1992","1992","tonnes","32311781","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1993","1993","tonnes","36202340","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1994","1994","tonnes","39480680","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1995","1995","tonnes","41103374","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1996","1996","tonnes","39035350","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1997","1997","tonnes","41188637","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1998","1998","tonnes","54125434","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","1999","1999","tonnes","55151420","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","2000","2000","tonnes","57281240","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","2001","2001","tonnes","69662148","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","2002","2002","tonnes","76922008","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","2003","2003","tonnes","92936457","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","2004","2004","tonnes","86864748","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","2005","2005","tonnes","95790728","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","2006","2006","tonnes","99203088","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","2007","2007","tonnes","113921598","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","2008","2008","tonnes","114590098","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","2009","2009","tonnes","95300264","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","2010","2010","tonnes","132556614","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","2011","2011","tonnes","135622032","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","2012","2012","tonnes","115246133","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","2013","2013","tonnes","145882742","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","2014","2014","tonnes","156239912","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","2015","2015","tonnes","174114738","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","2016","2016","tonnes","169894534","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","2017","2017","tonnes","186189328","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","2018","2018","tonnes","171147158","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","2019","2019","tonnes","184097214","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5510","Production","236","Soybeans","2020","2020","tonnes","186595695","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1961","1961","tonnes","7484718","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1962","1962","tonnes","7710693","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1963","1963","tonnes","8057608","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1964","1964","tonnes","8996113","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1965","1965","tonnes","7290896","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1966","1966","tonnes","9417411","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1967","1967","tonnes","9493746","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1968","1968","tonnes","9293779","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1969","1969","tonnes","8816378","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1970","1970","tonnes","10007602","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1971","1971","tonnes","9926032","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1972","1972","tonnes","7812118","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1973","1973","tonnes","9771451","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1974","1974","tonnes","9109345","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1975","1975","tonnes","8947839","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1976","1976","tonnes","8321115","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1977","1977","tonnes","9007867","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1978","1978","tonnes","9666071","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1979","1979","tonnes","9481149","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1980","1980","tonnes","10015701","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1981","1981","tonnes","11524273","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1982","1982","tonnes","11261599","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1983","1983","tonnes","12217282","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1984","1984","tonnes","12903275","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1985","1985","tonnes","13975071","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1986","1986","tonnes","15415539","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1987","1987","tonnes","16009551","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1988","1988","tonnes","16361558","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1989","1989","tonnes","15394294","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1990","1990","tonnes","16961376","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1991","1991","tonnes","15371412","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1992","1992","tonnes","17198194","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1993","1993","tonnes","23371881","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1994","1994","tonnes","23149914","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1995","1995","tonnes","21765115","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1996","1996","tonnes","21581766","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1997","1997","tonnes","24003518","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1998","1998","tonnes","25039939","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","1999","1999","tonnes","24146560","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","2000","2000","tonnes","23157779","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","2001","2001","tonnes","23699504","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","2002","2002","tonnes","23452030","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","2003","2003","tonnes","25539955","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","2004","2004","tonnes","26735911","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","2005","2005","tonnes","27436324","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","2006","2006","tonnes","26610970","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","2007","2007","tonnes","26176106","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","2008","2008","tonnes","28176779","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","2009","2009","tonnes","27839077","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","2010","2010","tonnes","30747178","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","2011","2011","tonnes","29360551","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","2012","2012","tonnes","30307121","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","2013","2013","tonnes","26490007","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","2014","2014","tonnes","25418140","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","2015","2015","tonnes","23209141","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","2016","2016","tonnes","28610218","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","2017","2017","tonnes","30692925","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","2018","2018","tonnes","29422813","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","2019","2019","tonnes","34111133","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5510","Production","236","Soybeans","2020","2020","tonnes","33560440","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1961","1961","tonnes","360517","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1962","1962","tonnes","490919","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1963","1963","tonnes","458182","A","Aggregate, may include official, semi-official, estimated or calculated data"
